Slice,Count,Total Area,Average Size,%Area,Mean
268,7,2.829,0.404,17.718,255.000
269,9,2.421,0.269,15.163,255.000
270,10,3.019,0.302,18.909,255.000
271,12,3.114,0.260,19.502,255.000
272,10,3.355,0.336,21.012,255.000
273,14,3.241,0.232,20.298,255.000
274,16,4.285,0.268,26.833,255.000
275,15,3.181,0.212,19.923,255.000
276,15,3.144,0.210,19.687,255.000
277,12,2.647,0.221,16.577,255.000
278,14,2.592,0.185,16.230,255.000
279,15,3.713,0.248,23.254,255.000
280,16,2.789,0.174,17.464,255.000
281,16,3.519,0.220,22.040,255.000
282,11,2.821,0.256,17.663,255.000
283,15,4.234,0.282,26.516,255.000
284,11,4.392,0.399,27.506,255.000
285,12,4.374,0.364,27.391,255.000
286,11,4.524,0.411,28.327,255.000
287,10,4.600,0.460,28.806,255.000
288,10,4.502,0.450,28.190,255.000
289,8,4.512,0.564,28.254,255.000
290,9,4.466,0.496,27.966,255.000
291,9,3.295,0.366,20.633,255.000
292,11,4.226,0.384,26.462,255.000
293,11,3.045,0.277,19.067,255.000
294,9,1.993,0.221,12.480,255.000
295,10,2.161,0.216,13.536,255.000
296,13,2.186,0.168,13.688,255.000
297,16,2.847,0.178,17.831,255.000
298,15,2.878,0.192,18.024,255.000
299,12,2.830,0.236,17.724,255.000
300,10,2.705,0.270,16.937,255.000
301,8,2.585,0.323,16.188,255.000
302,8,2.604,0.325,16.306,255.000
303,8,3.408,0.426,21.343,255.000
304,11,2.908,0.264,18.212,255.000
305,11,2.677,0.243,16.764,255.000
306,8,2.622,0.328,16.417,255.000
307,8,1.851,0.231,11.591,255.000
308,9,1.964,0.218,12.302,255.000
309,7,1.588,0.227,9.942,255.000
310,8,2.419,0.302,15.151,255.000
311,9,1.621,0.180,10.149,255.000
312,9,2.555,0.284,16.000,255.000
313,10,2.492,0.249,15.605,255.000
314,15,2.582,0.172,16.167,255.000
315,14,2.430,0.174,15.218,255.000
316,11,2.379,0.216,14.901,255.000
317,8,2.618,0.327,16.395,255.000
318,14,3.580,0.256,22.419,255.000
319,15,3.329,0.222,20.849,255.000
320,13,3.398,0.261,21.278,255.000
321,14,3.382,0.242,21.177,255.000
322,15,2.699,0.180,16.903,255.000
323,15,3.040,0.203,19.040,255.000
324,11,3.177,0.289,19.897,255.000
325,14,3.032,0.217,18.988,255.000
326,15,2.966,0.198,18.573,255.000
327,13,2.931,0.225,18.355,255.000
328,12,2.920,0.243,18.284,255.000
329,10,2.121,0.212,13.280,255.000
330,11,2.789,0.254,17.466,255.000
331,12,2.898,0.241,18.147,255.000
332,10,2.920,0.292,18.288,255.000
333,6,2.961,0.493,18.540,255.000
334,13,3.691,0.284,23.111,255.000
335,12,2.761,0.230,17.292,255.000
336,14,2.821,0.202,17.667,255.000
337,15,2.939,0.196,18.405,255.000
338,16,1.952,0.122,12.224,255.000
339,17,1.879,0.111,11.764,255.000
340,17,1.741,0.102,10.905,255.000
341,13,0.569,0.044,3.562,255.000
342,15,2.671,0.178,16.726,255.000
343,14,2.629,0.188,16.460,255.000
344,16,2.366,0.148,14.815,255.000
345,11,2.392,0.217,14.978,255.000
346,10,2.272,0.227,14.226,255.000
347,12,2.319,0.193,14.522,255.000
348,11,2.989,0.272,18.718,255.000
349,14,2.924,0.209,18.310,255.000
350,14,3.129,0.223,19.593,255.000
351,20,3.082,0.154,19.300,255.000
352,16,2.996,0.187,18.764,255.000
353,14,3.233,0.231,20.244,255.000
354,16,3.097,0.194,19.397,255.000
355,17,3.259,0.192,20.407,255.000
356,17,3.014,0.177,18.877,255.000
357,16,2.756,0.172,17.260,255.000
358,18,2.760,0.153,17.282,255.000
359,18,2.523,0.140,15.798,255.000
360,20,2.372,0.119,14.851,255.000
361,24,2.340,0.098,14.655,255.000
362,20,1.625,0.081,10.177,255.000
363,19,1.728,0.091,10.821,255.000
364,21,1.755,0.084,10.990,255.000
365,17,1.753,0.103,10.980,255.000
366,18,1.807,0.100,11.313,255.000
367,17,1.907,0.112,11.940,255.000
368,13,2.387,0.184,14.948,255.000
369,13,2.352,0.181,14.728,255.000
370,12,2.817,0.235,17.641,255.000
371,13,2.202,0.169,13.788,255.000
372,14,1.488,0.106,9.317,255.000
373,13,1.937,0.149,12.129,255.000
374,11,2.253,0.205,14.109,255.000
375,14,1.999,0.143,12.520,255.000
376,16,1.987,0.124,12.442,255.000
377,17,1.939,0.114,12.143,255.000
378,19,0.586,0.031,3.669,255.000
379,18,0.391,0.022,2.446,255.000
380,16,0.530,0.033,3.321,255.000
381,11,0.885,0.080,5.542,255.000
382,12,1.056,0.088,6.613,255.000
383,13,1.036,0.080,6.490,255.000
384,12,1.124,0.094,7.038,255.000
385,14,1.231,0.088,7.706,255.000
386,7,0.924,0.132,5.786,255.000
387,9,0.960,0.107,6.012,255.000
388,10,1.026,0.103,6.425,255.000
389,9,1.903,0.211,11.919,255.000
390,18,1.931,0.107,12.091,255.000
391,18,1.770,0.098,11.083,255.000
392,17,1.832,0.108,11.474,255.000
393,13,1.778,0.137,11.133,255.000
394,12,1.800,0.150,11.272,255.000
395,13,1.598,0.123,10.006,255.000
396,10,1.344,0.134,8.417,255.000
397,6,1.112,0.185,6.966,255.000
398,7,1.085,0.155,6.796,255.000
399,11,2.182,0.198,13.663,255.000
400,14,2.093,0.149,13.105,255.000
401,11,2.654,0.241,16.621,255.000
402,8,1.894,0.237,11.859,255.000
403,9,1.960,0.218,12.274,255.000
404,11,1.691,0.154,10.589,255.000
405,15,2.214,0.148,13.863,255.000
406,16,2.206,0.138,13.815,255.000
407,14,2.138,0.153,13.389,255.000
408,15,2.229,0.149,13.960,255.000
409,13,1.569,0.121,9.823,255.000
410,11,2.263,0.206,14.173,255.000
411,12,2.354,0.196,14.740,255.000
412,13,2.601,0.200,16.288,255.000
413,12,2.752,0.229,17.234,255.000
414,9,2.809,0.312,17.589,255.000
415,6,1.543,0.257,9.665,255.000
416,6,1.548,0.258,9.694,255.000
417,5,1.208,0.242,7.563,255.000
418,7,1.243,0.178,7.786,255.000
419,12,1.979,0.165,12.391,255.000
420,9,1.902,0.211,11.911,255.000
421,9,2.505,0.278,15.685,255.000
422,10,2.630,0.263,16.470,255.000
423,9,2.653,0.295,16.611,255.000
424,12,2.272,0.189,14.228,255.000
425,12,2.160,0.180,13.526,255.000
426,11,2.168,0.197,13.573,255.000
427,12,2.100,0.175,13.151,255.000
428,11,2.034,0.185,12.738,255.000
429,13,2.067,0.159,12.944,255.000
430,15,2.201,0.147,13.784,255.000
431,8,2.225,0.278,13.931,255.000
432,13,2.266,0.174,14.192,255.000
433,9,2.306,0.256,14.438,255.000
434,9,2.390,0.266,14.964,255.000
435,10,2.699,0.270,16.903,255.000
436,8,1.701,0.213,10.651,255.000
437,7,1.667,0.238,10.438,255.000
438,4,1.275,0.319,7.982,255.000
439,8,1.690,0.211,10.583,255.000
440,9,1.642,0.182,10.280,255.000
441,7,1.518,0.217,9.508,255.000
442,6,1.632,0.272,10.222,255.000
443,6,2.489,0.415,15.589,255.000
444,7,2.450,0.350,15.343,255.000
445,7,2.432,0.347,15.232,255.000
446,6,2.421,0.403,15.159,255.000
447,8,2.432,0.304,15.228,255.000
448,6,2.477,0.413,15.510,255.000
449,7,2.241,0.320,14.036,255.000
450,9,2.198,0.244,13.764,255.000
451,9,2.501,0.278,15.665,255.000
452,10,2.562,0.256,16.044,255.000
453,9,1.383,0.154,8.659,255.000
454,3,0.621,0.207,3.891,255.000
455,5,2.320,0.464,14.526,255.000
456,8,2.277,0.285,14.262,255.000
457,8,2.318,0.290,14.518,255.000
458,7,2.118,0.303,13.266,255.000
459,8,2.001,0.250,12.530,255.000
460,9,1.176,0.131,7.363,255.000
461,9,1.646,0.183,10.308,255.000
462,8,1.300,0.163,8.143,255.000
463,11,1.312,0.119,8.214,255.000
464,9,1.397,0.155,8.750,255.000
465,9,2.384,0.265,14.929,255.000
466,12,2.282,0.190,14.292,255.000
467,9,2.157,0.240,13.510,255.000
468,4,1.156,0.289,7.240,255.000
469,7,2.193,0.313,13.730,255.000
470,12,2.751,0.229,17.230,255.000
471,9,2.037,0.226,12.758,255.000
472,9,0.934,0.104,5.847,255.000
473,7,0.945,0.135,5.915,255.000
474,2,0.464,0.232,2.905,255.000
475,4,0.521,0.130,3.262,255.000
476,9,0.489,0.054,3.063,255.000
477,7,0.452,0.065,2.829,255.000
478,11,1.138,0.103,7.127,255.000
479,9,1.233,0.137,7.718,255.000
480,9,1.609,0.179,10.077,255.000
481,12,1.675,0.140,10.490,255.000
482,10,1.749,0.175,10.952,255.000
483,8,1.650,0.206,10.333,255.000
484,9,1.549,0.172,9.700,255.000
485,14,1.491,0.106,9.335,255.000
486,12,1.609,0.134,10.077,255.000
487,16,2.159,0.135,13.518,255.000
488,14,1.548,0.111,9.694,255.000
489,14,1.536,0.110,9.617,255.000
490,11,1.771,0.161,11.089,255.000
491,11,2.333,0.212,14.607,255.000
492,11,2.410,0.219,15.089,255.000
493,16,2.448,0.153,15.331,255.000
494,15,2.050,0.137,12.837,255.000
495,17,2.036,0.120,12.748,255.000
496,15,2.078,0.139,13.012,255.000
497,11,1.449,0.132,9.071,255.000
498,9,1.638,0.182,10.256,255.000
499,11,1.044,0.095,6.536,255.000
500,12,1.017,0.085,6.367,255.000
501,12,1.030,0.086,6.448,255.000
502,12,2.508,0.209,15.708,255.000
503,8,1.622,0.203,10.157,255.000
504,7,1.642,0.235,10.284,255.000
505,7,2.112,0.302,13.228,255.000
506,5,1.156,0.231,7.236,255.000
507,6,1.904,0.317,11.925,255.000
508,4,1.252,0.313,7.839,255.000
509,6,1.558,0.260,9.756,255.000
510,12,2.881,0.240,18.040,255.000
511,13,3.158,0.243,19.778,255.000
512,9,3.106,0.345,19.452,255.000
513,5,1.366,0.273,8.556,255.000
514,9,2.187,0.243,13.696,255.000
515,8,2.363,0.295,14.796,255.000
516,10,2.429,0.243,15.210,255.000
517,6,2.220,0.370,13.901,255.000
518,6,2.254,0.376,14.115,255.000
519,7,1.560,0.223,9.770,255.000
520,6,1.605,0.268,10.054,255.000
521,13,1.511,0.116,9.462,255.000
522,13,1.459,0.112,9.137,255.000
523,16,1.630,0.102,10.210,255.000
524,7,2.035,0.291,12.744,255.000
525,5,2.437,0.487,15.264,255.000
526,7,1.848,0.264,11.573,255.000
527,7,1.883,0.269,11.792,255.000
528,6,1.735,0.289,10.863,255.000
529,8,1.610,0.201,10.079,255.000
530,7,2.087,0.298,13.071,255.000
531,9,2.589,0.288,16.212,255.000
532,10,1.932,0.193,12.097,255.000
533,8,2.242,0.280,14.042,255.000
534,9,2.216,0.246,13.875,255.000
535,7,2.235,0.319,13.996,255.000
536,8,2.239,0.280,14.024,255.000
537,8,2.198,0.275,13.764,255.000
538,9,2.194,0.244,13.742,255.000
539,9,2.380,0.264,14.903,255.000
540,9,2.379,0.264,14.897,255.000
541,8,2.538,0.317,15.893,255.000
542,10,2.512,0.251,15.730,255.000
543,10,2.598,0.260,16.270,255.000
544,11,2.654,0.241,16.617,255.000
545,11,2.490,0.226,15.595,255.000
546,11,2.427,0.221,15.198,255.000
547,7,2.292,0.327,14.355,255.000
548,6,2.526,0.421,15.817,255.000
549,8,2.545,0.318,15.935,255.000
550,7,2.589,0.370,16.210,255.000
551,7,2.530,0.361,15.843,255.000
552,5,2.538,0.508,15.893,255.000
553,5,2.693,0.539,16.865,255.000
554,6,2.586,0.431,16.192,255.000
555,8,2.604,0.326,16.308,255.000
556,5,2.646,0.529,16.571,255.000
557,5,2.740,0.548,17.157,255.000
558,5,1.631,0.326,10.214,255.000
559,3,1.936,0.645,12.121,255.000
560,5,2.622,0.524,16.423,255.000
561,5,2.618,0.524,16.395,255.000
562,7,2.807,0.401,17.575,255.000
563,7,2.750,0.393,17.218,255.000
564,6,2.781,0.463,17.415,255.000
565,7,2.788,0.398,17.456,255.000
566,6,1.956,0.326,12.248,255.000
567,7,0.969,0.138,6.065,255.000
568,9,1.788,0.199,11.194,255.000
569,6,2.510,0.418,15.718,255.000
570,3,1.636,0.545,10.242,255.000
571,4,1.626,0.406,10.181,255.000
572,8,1.590,0.199,9.958,255.000
573,8,1.507,0.188,9.435,255.000
574,8,1.527,0.191,9.560,255.000
575,8,1.528,0.191,9.571,255.000
576,8,2.313,0.289,14.482,255.000
577,7,2.204,0.315,13.802,255.000
578,7,2.173,0.310,13.605,255.000
579,8,2.174,0.272,13.613,255.000
580,8,1.426,0.178,8.929,255.000
581,10,1.647,0.165,10.312,255.000
582,9,1.611,0.179,10.087,255.000
583,8,1.895,0.237,11.869,255.000
584,8,2.063,0.258,12.917,255.000
585,7,2.230,0.319,13.962,255.000
586,4,1.436,0.359,8.992,255.000
587,4,1.420,0.355,8.895,255.000
588,9,1.430,0.159,8.952,255.000
589,10,1.387,0.139,8.685,255.000
590,12,1.457,0.121,9.127,255.000
591,11,1.386,0.126,8.679,255.000
592,11,1.492,0.136,9.343,255.000
593,8,1.404,0.176,8.794,255.000
594,3,1.538,0.513,9.631,255.000
595,10,1.319,0.132,8.258,255.000
596,13,1.329,0.102,8.321,255.000
597,2,1.836,0.918,11.500,255.000
598,3,2.641,0.880,16.540,255.000
599,6,2.503,0.417,15.677,255.000
600,6,2.448,0.408,15.331,255.000
601,6,1.499,0.250,9.387,255.000
602,6,1.373,0.229,8.599,255.000
603,8,1.365,0.171,8.550,255.000
604,8,1.344,0.168,8.415,255.000
605,8,1.308,0.163,8.190,255.000
606,8,1.367,0.171,8.558,255.000
607,8,1.363,0.170,8.538,255.000
608,8,1.877,0.235,11.754,255.000
609,8,2.648,0.331,16.585,255.000
610,8,2.525,0.316,15.810,255.000
611,8,2.486,0.311,15.565,255.000
612,15,2.093,0.140,13.105,255.000
613,12,2.062,0.172,12.913,255.000
614,11,1.960,0.178,12.272,255.000
615,15,1.987,0.132,12.440,255.000
616,15,1.879,0.125,11.770,255.000
617,10,2.556,0.256,16.004,255.000
618,8,2.993,0.374,18.740,255.000
619,6,2.907,0.485,18.204,255.000
620,6,2.444,0.407,15.304,255.000
621,5,2.599,0.520,16.274,255.000
622,5,2.425,0.485,15.185,255.000
623,4,2.420,0.605,15.155,255.000
624,5,2.727,0.545,17.079,255.000
625,5,2.716,0.543,17.006,255.000
626,4,1.933,0.483,12.107,255.000
627,4,1.945,0.486,12.183,255.000
628,5,2.097,0.419,13.133,255.000
629,5,2.085,0.417,13.056,255.000
630,3,1.330,0.443,8.331,255.000
631,3,1.377,0.459,8.623,255.000
632,4,1.403,0.351,8.784,255.000
633,3,1.355,0.452,8.484,255.000
634,3,1.322,0.441,8.282,255.000
635,5,2.147,0.429,13.444,255.000
636,5,2.107,0.421,13.194,255.000
637,5,2.042,0.408,12.786,255.000
638,4,2.023,0.506,12.669,255.000
639,5,2.011,0.402,12.593,255.000
640,5,2.007,0.401,12.567,255.000
641,4,1.948,0.487,12.196,255.000
642,4,1.854,0.463,11.609,255.000
643,4,1.907,0.477,11.944,255.000
644,4,1.959,0.490,12.270,255.000
645,5,2.966,0.593,18.575,255.000
646,5,3.000,0.600,18.784,255.000
647,5,3.037,0.607,19.018,255.000
648,4,2.767,0.692,17.329,255.000
649,6,2.811,0.468,17.601,255.000
650,5,2.870,0.574,17.970,255.000
651,9,3.623,0.403,22.687,255.000
652,7,3.596,0.514,22.520,255.000
653,6,3.598,0.600,22.530,255.000
654,8,3.553,0.444,22.250,255.000
655,8,3.582,0.448,22.429,255.000
656,6,2.730,0.455,17.093,255.000
657,7,2.689,0.384,16.841,255.000
658,5,2.487,0.497,15.571,255.000
659,6,2.276,0.379,14.250,255.000
660,11,2.622,0.238,16.417,255.000
661,7,2.139,0.306,13.397,255.000
662,6,2.081,0.347,13.030,255.000
663,5,2.059,0.412,12.895,255.000
664,6,2.087,0.348,13.067,255.000
665,6,2.242,0.374,14.038,255.000
666,6,2.175,0.362,13.619,255.000
667,5,1.527,0.305,9.560,255.000
668,3,1.631,0.544,10.216,255.000
669,4,1.630,0.407,10.206,255.000
670,6,2.361,0.393,14.784,255.000
671,7,2.316,0.331,14.504,255.000
672,5,2.502,0.500,15.671,255.000
673,5,2.529,0.506,15.839,255.000
674,5,2.362,0.472,14.790,255.000
675,4,2.245,0.561,14.060,255.000
676,4,2.206,0.552,13.817,255.000
677,5,2.190,0.438,13.714,255.000
678,9,2.290,0.254,14.343,255.000
679,8,2.378,0.297,14.889,255.000
680,5,2.414,0.483,15.117,255.000
681,8,2.377,0.297,14.885,255.000
682,6,1.923,0.320,12.040,255.000
683,5,2.440,0.488,15.278,255.000
684,5,1.799,0.360,11.264,255.000
685,6,2.727,0.455,17.077,255.000
686,7,2.637,0.377,16.514,255.000
687,5,2.703,0.541,16.925,255.000
688,7,3.001,0.429,18.796,255.000
689,7,2.415,0.345,15.123,255.000
690,7,2.417,0.345,15.133,255.000
691,8,3.091,0.386,19.359,255.000
692,9,3.100,0.344,19.411,255.000
693,9,2.751,0.306,17.228,255.000
694,8,3.166,0.396,19.829,255.000
695,9,3.198,0.355,20.030,255.000
696,8,2.749,0.344,17.214,255.000
697,7,2.762,0.395,17.296,255.000
698,9,2.771,0.308,17.351,255.000
699,7,1.944,0.278,12.177,255.000
700,7,2.019,0.288,12.645,255.000
701,7,2.156,0.308,13.500,255.000
702,8,2.298,0.287,14.393,255.000
703,6,2.347,0.391,14.694,255.000
704,8,3.643,0.455,22.815,255.000
705,11,3.327,0.302,20.833,255.000
706,9,3.372,0.375,21.119,255.000
707,9,3.481,0.387,21.798,255.000
708,8,3.392,0.424,21.244,255.000
709,9,3.659,0.407,22.913,255.000
710,8,3.693,0.462,23.125,255.000
711,5,2.649,0.530,16.589,255.000
712,5,2.672,0.534,16.732,255.000
713,4,1.737,0.434,10.875,255.000
714,6,1.751,0.292,10.966,255.000
715,5,2.433,0.487,15.234,255.000
716,11,2.385,0.217,14.933,255.000
717,8,2.830,0.354,17.722,255.000
718,7,2.714,0.388,16.994,255.000
719,6,2.539,0.423,15.899,255.000
720,9,2.218,0.246,13.891,255.000
721,10,2.373,0.237,14.861,255.000
722,10,2.375,0.238,14.875,255.000
723,9,2.612,0.290,16.359,255.000
724,6,2.806,0.468,17.571,255.000
725,5,3.003,0.601,18.806,255.000
726,5,3.114,0.623,19.498,255.000
727,4,3.049,0.762,19.093,255.000
728,4,3.016,0.754,18.887,255.000
729,6,2.991,0.498,18.730,255.000
730,6,2.950,0.492,18.474,255.000
731,5,2.859,0.572,17.903,255.000
732,7,2.822,0.403,17.673,255.000
733,6,2.635,0.439,16.502,255.000
734,7,2.792,0.399,17.484,255.000
735,5,1.613,0.323,10.099,255.000
736,6,2.462,0.410,15.417,255.000
737,6,2.439,0.406,15.272,255.000
738,4,1.990,0.498,12.464,255.000
739,3,2.097,0.699,13.131,255.000
740,4,2.131,0.533,13.347,255.000
741,4,2.163,0.541,13.548,255.000
742,7,2.076,0.297,13.002,255.000
743,7,2.421,0.346,15.159,255.000
744,6,3.149,0.525,19.718,255.000
745,7,3.333,0.476,20.873,255.000
746,8,3.361,0.420,21.048,255.000
747,7,2.471,0.353,15.476,255.000
748,6,2.498,0.416,15.641,255.000
749,6,2.607,0.435,16.327,255.000
750,5,2.858,0.572,17.897,255.000
751,8,2.854,0.357,17.871,255.000
752,7,2.224,0.318,13.927,255.000
753,7,2.176,0.311,13.625,255.000
754,6,2.744,0.457,17.187,255.000
755,7,2.696,0.385,16.885,255.000
756,5,2.635,0.527,16.498,255.000
757,5,2.572,0.514,16.107,255.000
758,10,2.537,0.254,15.887,255.000
759,6,2.454,0.409,15.367,255.000
760,5,2.443,0.489,15.302,255.000
761,5,2.373,0.475,14.859,255.000
762,4,2.311,0.578,14.472,255.000
763,8,2.919,0.365,18.280,255.000
764,6,2.770,0.462,17.345,255.000
765,6,2.767,0.461,17.327,255.000
766,6,2.980,0.497,18.663,255.000
767,7,2.817,0.402,17.641,255.000
768,7,2.961,0.423,18.544,255.000
769,6,2.607,0.435,16.327,255.000
770,5,2.619,0.524,16.403,255.000
771,6,3.065,0.511,19.196,255.000
772,6,2.789,0.465,17.466,255.000
773,8,2.742,0.343,17.173,255.000
774,8,2.720,0.340,17.032,255.000
775,5,2.623,0.525,16.425,255.000
776,6,2.662,0.444,16.671,255.000
777,9,2.694,0.299,16.869,255.000
778,5,2.580,0.516,16.159,255.000
779,7,2.481,0.354,15.536,255.000
780,8,2.308,0.289,14.456,255.000
781,8,2.909,0.364,18.218,255.000
782,8,3.006,0.376,18.825,255.000
783,8,3.050,0.381,19.097,255.000
784,9,3.084,0.343,19.315,255.000
785,8,3.058,0.382,19.153,255.000
786,9,3.231,0.359,20.236,255.000
787,7,3.148,0.450,19.716,255.000
788,8,3.181,0.398,19.921,255.000
789,8,3.170,0.396,19.851,255.000
790,7,3.125,0.446,19.571,255.000
791,7,3.153,0.450,19.744,255.000
