Slice,Count,Total Area,Average Size,%Area,Mean
6545,15,3.136,0.209,19.641,255.000
6546,16,2.796,0.175,17.508,255.000
6547,17,5.352,0.315,33.518,254.224
6548,14,8.041,0.574,50.357,253.825
6549,15,7.771,0.518,48.667,254.247
6550,14,7.771,0.555,48.661,254.973
6551,13,7.849,0.604,49.155,255.000
6552,13,7.834,0.603,49.056,255.000
6553,15,6.015,0.401,37.669,254.558
6554,14,6.070,0.434,38.014,254.772
6555,15,6.161,0.411,38.581,254.850
6556,17,4.384,0.258,27.454,255.000
6557,17,4.293,0.253,26.885,254.725
6558,20,4.344,0.217,27.202,255.000
6559,20,4.241,0.212,26.558,255.000
6560,19,3.719,0.196,23.288,255.000
6561,13,3.294,0.253,20.627,255.000
6562,13,3.511,0.270,21.988,255.000
6563,8,5.206,0.651,32.603,255.000
6564,11,5.452,0.496,34.139,254.584
6565,10,5.374,0.537,33.651,255.000
6566,16,4.838,0.302,30.294,255.000
6567,18,5.039,0.280,31.558,255.000
6568,18,5.079,0.282,31.808,255.000
6569,17,5.636,0.332,35.296,254.921
6570,17,5.324,0.313,33.339,255.000
6571,16,8.038,0.502,50.333,254.212
6572,15,5.211,0.347,32.633,254.953
6573,17,2.723,0.160,17.052,255.000
6574,13,2.611,0.201,16.351,255.000
6575,15,2.896,0.193,18.133,255.000
6576,17,5.243,0.308,32.831,254.193
6577,16,5.092,0.318,31.887,254.445
6578,15,5.282,0.352,33.075,254.701
6579,15,7.984,0.532,50.000,254.261
6580,15,8.057,0.537,50.454,254.159
6581,12,8.245,0.687,51.631,254.461
6582,13,8.228,0.633,51.526,254.443
6583,18,3.092,0.172,19.361,255.000
6584,16,2.865,0.179,17.938,255.000
6585,17,2.716,0.160,17.008,255.000
6586,15,2.468,0.165,15.456,255.000
6587,15,2.556,0.170,16.004,255.000
6588,17,2.535,0.149,15.877,255.000
6589,16,2.750,0.172,17.220,255.000
6590,16,2.941,0.184,18.415,255.000
6591,15,2.936,0.196,18.383,255.000
6592,13,4.916,0.378,30.786,255.000
6593,12,7.467,0.622,46.762,254.891
6594,11,7.745,0.704,48.504,254.533
6595,9,8.012,0.890,50.175,253.229
6596,13,8.179,0.629,51.220,253.852
6597,13,8.011,0.616,50.167,255.000
6598,7,9.115,1.302,57.079,254.730
6599,9,9.398,1.044,58.853,253.681
6600,7,9.355,1.336,58.581,253.772
6601,7,9.568,1.367,59.917,253.291
6602,9,9.270,1.030,58.050,253.363
6603,7,8.934,1.276,55.948,252.800
6604,6,9.087,1.515,56.907,252.666
6605,10,8.743,0.874,54.748,253.448
6606,10,9.188,0.919,57.540,251.338
6607,9,8.963,0.996,56.127,252.022
6608,9,7.529,0.837,47.151,254.625
6609,11,7.425,0.675,46.494,254.473
6610,9,8.565,0.952,53.637,253.014
6611,10,8.039,0.804,50.343,252.574
6612,10,7.952,0.795,49.800,252.732
6613,12,7.712,0.643,48.294,253.917
6614,12,7.498,0.625,46.956,253.694
6615,14,3.487,0.249,21.837,255.000
6616,15,3.643,0.243,22.812,255.000
6617,17,4.160,0.245,26.052,255.000
6618,16,3.752,0.235,23.496,255.000
6619,8,8.929,1.116,55.915,250.986
6620,8,7.865,0.983,49.254,254.860
6621,13,7.477,0.575,46.825,255.000
6622,7,8.442,1.206,52.867,254.658
6623,8,8.162,1.020,51.111,255.000
6624,7,8.241,1.177,51.609,253.889
6625,5,8.300,1.660,51.976,254.690
6626,8,8.010,1.001,50.159,254.896
6627,7,8.050,1.150,50.409,254.915
6628,7,8.155,1.165,51.067,254.640
6629,6,8.516,1.419,53.331,253.749
6630,5,8.647,1.729,54.147,253.530
6631,6,8.848,1.475,55.411,251.618
6632,6,9.006,1.501,56.395,253.257
6633,5,10.184,2.037,63.776,248.754
6634,4,10.466,2.617,65.542,247.471
6635,3,10.184,3.395,63.774,251.608
6636,4,10.168,2.542,63.677,253.597
6637,6,10.085,1.681,63.153,253.564
6638,10,9.067,0.907,56.782,253.345
6639,9,9.483,1.054,59.387,252.587
6640,8,9.711,1.214,60.815,253.073
6641,6,9.775,1.629,61.216,253.276
6642,4,10.476,2.619,65.601,253.442
6643,6,10.422,1.737,65.266,252.010
6644,7,10.213,1.459,63.958,252.451
6645,8,9.992,1.249,62.573,252.795
6646,9,9.572,1.064,59.940,252.989
6647,9,9.558,1.062,59.857,253.771
6648,11,9.278,0.843,58.099,254.048
6649,10,9.289,0.929,58.173,253.859
6650,10,9.113,0.911,57.067,254.762
6651,9,9.572,1.064,59.940,252.904
6652,9,9.634,1.070,60.333,252.907
6653,9,9.640,1.071,60.365,253.197
6654,8,9.978,1.247,62.486,253.362
6655,7,10.386,1.484,65.040,252.584
6656,5,10.752,2.150,67.333,250.804
6657,6,10.565,1.761,66.159,251.443
6658,8,9.804,1.226,61.397,253.667
6659,8,9.648,1.206,60.421,253.851
6660,6,9.793,1.632,61.327,251.953
6661,5,8.960,1.792,56.109,254.732
6662,7,8.963,1.280,56.129,254.826
6663,5,9.000,1.800,56.359,254.498
6664,10,8.841,0.884,55.363,254.724
6665,8,8.687,1.086,54.399,255.000
6666,9,8.518,0.946,53.339,254.955
6667,8,8.873,1.109,55.567,254.465
6668,8,8.734,1.092,54.696,254.601
6669,10,8.865,0.887,55.518,253.997
6670,9,8.748,0.972,54.782,255.000
6671,10,8.955,0.895,56.077,254.409
6672,14,8.753,0.625,54.812,255.000
6673,10,8.942,0.894,55.994,255.000
6674,12,8.797,0.733,55.091,254.732
6675,11,7.703,0.700,48.240,254.836
6676,12,7.783,0.649,48.742,252.605
6677,8,8.697,1.087,54.462,254.790
6678,6,9.184,1.531,57.510,253.524
6679,8,9.455,1.182,59.206,253.059
6680,8,9.659,1.207,60.488,254.001
6681,8,9.681,1.210,60.625,253.671
6682,8,9.517,1.190,59.595,254.645
6683,8,9.987,1.248,62.544,254.266
6684,8,9.557,1.195,59.845,253.851
6685,9,9.676,1.075,60.595,254.274
6686,9,9.520,1.058,59.617,254.279
6687,8,9.498,1.187,59.480,254.158
6688,8,9.739,1.217,60.986,253.299
6689,8,9.721,1.215,60.875,253.517
6690,9,9.595,1.066,60.087,253.506
6691,7,9.783,1.398,61.266,253.164
6692,5,9.633,1.927,60.325,253.920
6693,5,10.588,2.118,66.308,252.831
6694,6,10.621,1.770,66.512,253.703
6695,4,11.579,2.895,72.512,252.570
6696,4,11.827,2.957,74.062,252.626
6697,2,11.829,5.914,74.075,250.784
6698,3,11.558,3.853,72.381,254.133
6699,4,11.669,2.917,73.071,254.108
6700,4,11.737,2.934,73.500,254.097
6701,3,11.691,3.897,73.212,253.647
6702,4,11.492,2.873,71.964,253.901
6703,4,11.511,2.878,72.087,253.553
6704,5,11.195,2.239,70.105,252.949
6705,4,11.166,2.792,69.927,254.676
6706,5,11.025,2.205,69.044,254.698
6707,9,9.288,1.032,58.165,254.071
6708,8,9.357,1.170,58.595,254.050
6709,8,9.433,1.179,59.073,253.710
6710,5,9.696,1.939,60.716,252.977
6711,7,9.700,1.386,60.742,253.859
6712,8,9.478,1.185,59.353,255.000
6713,5,9.703,1.941,60.764,254.694
6714,7,9.650,1.379,60.431,254.894
6715,7,9.809,1.401,61.425,254.834
6716,9,9.929,1.103,62.181,253.234
6717,8,10.022,1.253,62.758,254.252
6718,7,9.844,1.406,61.647,254.795
6719,6,9.971,1.662,62.438,253.148
6720,6,9.752,1.625,61.067,253.264
6721,10,9.216,0.922,57.712,253.828
6722,9,9.353,1.039,58.569,253.587
6723,8,9.491,1.186,59.437,253.672
6724,7,9.717,1.388,60.847,253.916
6725,8,9.898,1.237,61.982,254.530
6726,8,10.155,1.269,63.593,254.435
6727,5,10.230,2.046,64.065,254.025
6728,5,10.159,2.032,63.619,254.385
6729,4,9.930,2.482,62.183,254.751
6730,4,9.989,2.497,62.556,253.805
6731,4,9.894,2.474,61.960,254.009
6732,4,9.752,2.438,61.071,254.528
6733,4,9.736,2.434,60.966,254.556
6734,4,9.703,2.426,60.760,254.353
6735,6,9.322,1.554,58.375,254.317
6736,7,9.045,1.292,56.641,254.466
6737,7,8.835,1.262,55.325,254.477
6738,7,8.801,1.257,55.115,254.305
6739,8,8.824,1.103,55.260,254.006
6740,7,8.889,1.270,55.665,253.970
6741,7,9.309,1.330,58.298,253.843
6742,7,9.477,1.354,59.345,253.279
6743,6,9.616,1.603,60.220,253.054
6744,6,9.420,1.570,58.988,253.614
6745,7,9.980,1.426,62.498,254.752
6746,5,10.951,2.190,68.575,251.689
6747,5,10.522,2.104,65.893,253.673
6748,5,11.197,2.239,70.119,250.401
6749,3,11.212,3.737,70.210,249.209
6750,4,11.079,2.770,69.379,252.428
6751,3,11.302,3.767,70.774,254.148
6752,3,11.323,3.774,70.909,254.039
6753,5,11.401,2.280,71.399,252.584
6754,5,11.453,2.291,71.720,252.944
6755,3,11.944,3.981,74.794,250.766
6756,3,12.174,4.058,76.234,251.575
6757,3,12.090,4.030,75.710,252.399
6758,3,11.886,3.962,74.431,252.460
6759,4,11.782,2.945,73.780,252.968
6760,4,11.830,2.958,74.085,252.861
6761,5,11.703,2.341,73.286,253.043
6762,7,11.529,1.647,72.196,253.442
6763,5,11.478,2.296,71.879,253.528
6764,6,11.439,1.906,71.631,253.621
6765,5,11.373,2.275,71.222,253.308
6766,5,11.352,2.270,71.089,253.330
6767,6,11.322,1.887,70.903,253.746
6768,7,11.167,1.595,69.931,253.856
6769,7,10.885,1.555,68.165,254.214
6770,8,10.233,1.279,64.083,253.366
6771,8,9.900,1.237,61.996,254.629
6772,12,9.228,0.769,57.788,255.000
6773,11,9.129,0.830,57.169,255.000
6774,10,9.022,0.902,56.498,254.938
6775,9,9.122,1.014,57.123,254.890
6776,8,9.720,1.215,60.867,254.281
6777,7,9.272,1.325,58.063,254.897
6778,8,10.263,1.283,64.270,254.558
6779,5,10.192,2.038,63.823,254.278
6780,5,10.184,2.037,63.776,253.990
6781,5,10.290,2.058,64.438,253.268
6782,5,10.487,2.097,65.671,252.512
6783,5,10.268,2.054,64.300,253.737
6784,6,10.541,1.757,66.012,253.911
6785,7,10.301,1.472,64.510,255.000
6786,7,10.531,1.504,65.950,254.710
6787,5,11.120,2.224,69.639,253.250
6788,4,11.373,2.843,71.220,252.152
6789,4,10.992,2.748,68.837,254.284
6790,4,11.168,2.792,69.938,254.059
6791,7,9.949,1.421,62.306,254.796
6792,7,10.029,1.433,62.806,254.757
6793,7,10.145,1.449,63.528,254.701
6794,6,9.698,1.616,60.730,254.784
6795,9,9.506,1.056,59.530,254.904
6796,9,9.501,1.056,59.498,254.952
6797,10,9.422,0.942,59.004,255.000
6798,8,9.596,1.200,60.095,255.000
6799,8,9.672,1.209,60.569,254.608
6800,8,9.953,1.244,62.329,254.471
6801,7,9.849,1.407,61.675,253.332
6802,6,9.949,1.658,62.306,254.244
6803,6,10.264,1.711,64.278,254.084
6804,6,10.803,1.801,67.653,252.719
6805,6,10.858,1.810,67.998,252.884
6806,5,10.459,2.092,65.498,253.957
6807,5,10.831,2.166,67.827,253.369
6808,6,10.493,1.749,65.708,254.388
6809,8,10.274,1.284,64.341,253.405
6810,8,9.944,1.243,62.270,253.513
6811,8,10.127,1.266,63.419,253.603
6812,7,9.928,1.418,62.173,253.675
6813,9,9.198,1.022,57.597,254.467
6814,9,8.499,0.944,53.224,254.730
6815,7,8.973,1.282,56.190,253.997
6816,5,9.129,1.826,57.169,254.135
6817,5,9.109,1.822,57.040,254.394
6818,5,8.967,1.793,56.155,253.196
6819,6,8.953,1.492,56.067,253.645
6820,7,8.924,1.275,55.883,253.975
6821,8,8.977,1.122,56.216,254.352
6822,9,8.900,0.989,55.736,254.593
6823,10,8.814,0.881,55.194,254.494
6824,10,8.716,0.872,54.579,254.771
6825,9,8.747,0.972,54.774,254.256
6826,10,8.807,0.881,55.151,254.225
6827,7,8.698,1.243,54.468,254.098
6828,9,8.498,0.944,53.214,254.142
6829,9,8.284,0.920,51.875,254.307
6830,9,8.395,0.933,52.573,254.397
6831,7,8.521,1.217,53.359,254.429
6832,8,8.594,1.074,53.819,254.722
6833,8,8.812,1.101,55.183,254.941
6834,8,8.997,1.125,56.339,254.915
6835,9,9.037,1.004,56.593,254.894
6836,8,8.958,1.120,56.099,254.846
6837,9,8.974,0.997,56.194,254.629
6838,10,8.724,0.872,54.633,254.593
6839,11,8.300,0.755,51.976,254.646
6840,11,7.908,0.719,49.524,254.488
6841,10,7.923,0.792,49.613,254.789
6842,13,7.647,0.588,47.889,255.000
6843,9,7.265,0.807,45.492,255.000
6844,8,7.310,0.914,45.778,254.928
6845,9,7.379,0.820,46.210,254.790
6846,10,7.354,0.735,46.052,255.000
6847,10,7.565,0.756,47.373,254.799
6848,9,7.820,0.869,48.972,252.427
6849,9,7.803,0.867,48.865,253.702
6850,10,7.800,0.780,48.843,254.102
6851,10,8.823,0.882,55.250,255.000
6852,10,8.732,0.873,54.685,255.000
6853,10,8.526,0.853,53.391,255.000
6854,11,6.814,0.619,42.669,255.000
6855,15,6.624,0.442,41.478,255.000
6856,15,6.667,0.444,41.752,255.000
6857,12,7.976,0.665,49.946,255.000
6858,11,8.095,0.736,50.692,255.000
6859,11,8.072,0.734,50.552,255.000
6860,13,7.735,0.595,48.438,255.000
6861,12,7.644,0.637,47.869,255.000
6862,13,7.330,0.564,45.901,255.000
6863,12,7.301,0.608,45.718,255.000
6864,8,8.359,1.045,52.343,255.000
6865,8,8.689,1.086,54.411,254.917
6866,9,8.978,0.998,56.224,254.932
6867,9,9.255,1.028,57.956,252.752
6868,10,8.693,0.869,54.435,254.756
6869,10,8.649,0.865,54.163,254.764
6870,7,9.852,1.407,61.692,251.230
6871,10,8.877,0.888,55.587,254.776
6872,9,9.269,1.030,58.046,254.614
6873,9,9.299,1.033,58.232,254.620
6874,5,11.760,2.352,73.643,252.225
6875,6,11.931,1.989,74.716,252.944
6876,7,11.874,1.696,74.357,253.427
6877,7,11.909,1.701,74.579,253.507
6878,7,11.994,1.713,75.111,253.535
6879,7,11.526,1.647,72.181,252.321
6880,6,9.719,1.620,60.861,254.780
6881,8,10.058,1.257,62.984,254.023
6882,6,9.998,1.666,62.607,254.756
6883,10,9.578,0.958,59.978,254.765
6884,9,9.709,1.079,60.800,254.689
6885,8,9.596,1.200,60.093,255.000
6886,7,9.709,1.387,60.798,255.000
6887,7,9.796,1.399,61.343,255.000
6888,7,10.033,1.433,62.827,255.000
6889,7,10.152,1.450,63.573,254.815
6890,6,10.185,1.697,63.778,254.698
6891,8,9.892,1.236,61.944,254.595
6892,8,9.836,1.229,61.593,254.897
6893,9,9.484,1.054,59.389,254.936
6894,10,8.674,0.867,54.321,255.000
6895,11,8.763,0.797,54.875,255.000
6896,13,8.648,0.665,54.153,255.000
6897,12,8.594,0.716,53.817,255.000
6898,10,8.700,0.870,54.482,255.000
6899,9,8.544,0.949,53.506,255.000
6900,9,8.590,0.954,53.796,255.000
6901,12,8.536,0.711,53.452,255.000
6902,10,8.583,0.858,53.748,255.000
6903,13,8.536,0.657,53.452,255.000
6904,12,7.909,0.659,49.528,255.000
6905,10,7.772,0.777,48.673,255.000
6906,15,8.154,0.544,51.060,254.754
6907,14,8.141,0.581,50.978,254.208
6908,13,8.405,0.647,52.637,254.451
6909,12,8.160,0.680,51.101,255.000
6910,12,8.363,0.697,52.369,255.000
6911,11,8.614,0.783,53.942,254.940
6912,12,8.800,0.733,55.109,255.000
6913,10,9.047,0.905,56.657,255.000
6914,8,9.228,1.153,57.788,254.915
6915,9,9.442,1.049,59.129,254.174
6916,11,9.613,0.874,60.200,254.840
6917,9,9.672,1.075,60.569,255.000
6918,10,9.520,0.952,59.617,254.681
6919,12,9.391,0.783,58.810,254.639
6920,11,9.210,0.837,57.673,255.000
6921,9,9.349,1.039,58.546,255.000
6922,9,9.327,1.036,58.409,255.000
6923,8,9.599,1.200,60.109,254.787
6924,9,9.610,1.068,60.181,254.308
6925,10,9.628,0.963,60.292,253.943
6926,11,9.316,0.847,58.341,255.000
6927,10,9.457,0.946,59.222,255.000
6928,10,9.541,0.954,59.750,254.477
6929,11,9.407,0.855,58.907,255.000
6930,15,8.891,0.593,55.679,255.000
6931,10,9.386,0.939,58.776,255.000
6932,11,8.646,0.786,54.143,254.754
6933,11,8.727,0.793,54.651,254.766
6934,10,9.302,0.930,58.254,255.000
6935,10,9.326,0.933,58.399,255.000
6936,11,9.161,0.833,57.369,255.000
6937,12,9.128,0.761,57.165,254.093
6938,11,9.083,0.826,56.883,255.000
6939,12,9.047,0.754,56.653,254.873
6940,11,9.158,0.833,57.349,254.607
6941,10,9.398,0.940,58.851,253.650
6942,9,9.752,1.084,61.069,253.921
6943,7,9.566,1.367,59.907,253.994
6944,8,9.339,1.167,58.484,253.941
6945,9,9.239,1.027,57.857,254.266
6946,10,9.141,0.914,57.246,255.000
6947,10,9.053,0.905,56.692,255.000
6948,10,9.215,0.921,57.704,254.105
6949,11,9.128,0.830,57.163,254.502
6950,11,9.108,0.828,57.038,254.319
6951,9,9.506,1.056,59.528,255.000
6952,8,9.493,1.187,59.448,255.000
6953,9,9.276,1.031,58.087,255.000
6954,8,9.203,1.150,57.633,255.000
6955,9,9.112,1.012,57.062,255.000
6956,10,9.104,0.910,57.010,254.941
6957,10,8.784,0.878,55.006,254.664
6958,10,8.857,0.886,55.464,254.635
6959,12,8.609,0.717,53.915,254.371
6960,12,8.548,0.712,53.528,254.295
6961,12,8.608,0.717,53.907,254.371
6962,11,8.667,0.788,54.274,254.485
6963,11,8.743,0.795,54.748,254.585
6964,10,8.809,0.881,55.165,254.613
6965,10,8.643,0.864,54.123,254.633
6966,10,8.479,0.848,53.095,254.690
6967,10,8.516,0.852,53.327,254.716
6968,11,8.236,0.749,51.577,254.717
6969,11,8.158,0.742,51.085,254.831
6970,12,8.060,0.672,50.472,255.000
6971,13,7.938,0.611,49.708,255.000
6972,13,7.792,0.599,48.798,255.000
6973,13,7.778,0.598,48.708,255.000
6974,12,8.523,0.710,53.373,255.000
6975,14,7.893,0.564,49.429,255.000
6976,13,7.890,0.607,49.407,255.000
6977,13,7.909,0.608,49.526,255.000
6978,13,7.790,0.599,48.780,255.000
6979,15,7.960,0.531,49.845,255.000
6980,13,8.282,0.637,51.863,255.000
6981,14,8.385,0.599,52.508,255.000
6982,14,8.418,0.601,52.716,254.710
6983,14,8.425,0.602,52.758,254.597
6984,14,8.255,0.590,51.694,254.725
6985,14,8.137,0.581,50.956,254.901
6986,14,7.991,0.571,50.044,255.000
6987,14,7.964,0.569,49.873,255.000
6988,14,7.825,0.559,49.004,255.000
6989,13,7.916,0.609,49.571,254.865
6990,13,7.797,0.600,48.829,254.660
6991,14,7.637,0.545,47.823,254.610
6992,13,7.476,0.575,46.817,254.384
6993,13,7.208,0.554,45.137,254.675
6994,13,7.161,0.551,44.845,254.684
6995,13,7.101,0.546,44.470,254.681
6996,14,7.128,0.509,44.637,254.625
6997,15,7.120,0.475,44.585,254.669
6998,14,7.271,0.519,45.536,254.765
6999,14,7.449,0.532,46.645,254.843
7000,14,7.390,0.528,46.280,255.000
7001,14,7.664,0.547,47.996,255.000
7002,13,7.712,0.593,48.292,255.000
7003,13,8.015,0.617,50.192,255.000
7004,13,8.348,0.642,52.278,255.000
7005,13,8.287,0.637,51.895,255.000
7006,13,8.210,0.632,51.411,255.000
7007,11,9.022,0.820,56.500,255.000
7008,10,9.575,0.957,59.960,255.000
7009,9,9.785,1.087,61.276,255.000
7010,7,9.881,1.412,61.875,255.000
7011,8,9.926,1.241,62.157,254.797
7012,8,9.888,1.236,61.921,255.000
7013,9,9.592,1.066,60.065,254.757
7014,9,9.410,1.046,58.925,255.000
7015,10,9.520,0.952,59.619,254.482
7016,9,9.420,1.047,58.990,254.388
7017,9,9.486,1.054,59.403,254.464
7018,9,9.456,1.051,59.218,254.506
7019,10,9.447,0.945,59.159,254.770
7020,12,8.438,0.703,52.841,255.000
7021,13,8.604,0.662,53.883,255.000
7022,13,7.929,0.610,49.653,255.000
7023,13,7.984,0.614,50.000,255.000
7024,14,8.358,0.597,52.337,255.000
7025,13,8.503,0.654,53.248,254.501
7026,13,8.489,0.653,53.161,255.000
7027,13,8.136,0.626,50.946,254.892
7028,14,7.917,0.565,49.575,254.490
7029,14,7.846,0.560,49.135,254.404
7030,12,7.763,0.647,48.611,254.180
7031,11,7.662,0.697,47.982,254.094
7032,11,7.559,0.687,47.335,255.000
7033,13,7.509,0.578,47.022,254.643
7034,13,7.502,0.577,46.978,255.000
7035,13,7.651,0.589,47.915,255.000
7036,12,7.724,0.644,48.367,255.000
7037,12,7.565,0.630,47.375,255.000
7038,11,7.562,0.687,47.355,255.000
7039,11,7.691,0.699,48.161,255.000
7040,11,8.106,0.737,50.760,255.000
7041,12,8.156,0.680,51.077,255.000
7042,13,8.308,0.639,52.030,255.000
7043,13,7.870,0.605,49.284,255.000
7044,13,8.043,0.619,50.369,255.000
7045,12,8.391,0.699,52.544,255.000
7046,11,8.751,0.796,54.802,255.000
7047,12,8.713,0.726,54.562,255.000
7048,11,8.747,0.795,54.776,255.000
7049,11,8.609,0.783,53.913,255.000
7050,11,8.476,0.771,53.077,255.000
7051,12,8.277,0.690,51.833,255.000
7052,12,8.129,0.677,50.909,255.000
7053,12,7.931,0.661,49.667,255.000
7054,12,7.984,0.665,50.000,255.000
7055,11,8.045,0.731,50.381,254.763
7056,12,7.901,0.658,49.480,255.000
7057,13,7.949,0.611,49.778,255.000
7058,12,7.438,0.620,46.575,254.459
7059,12,8.006,0.667,50.133,254.432
7060,12,8.259,0.688,51.722,254.434
7061,12,8.436,0.703,52.825,255.000
7062,12,8.608,0.717,53.903,255.000
7063,11,8.621,0.784,53.988,255.000
7064,12,8.580,0.715,53.728,255.000
7065,10,8.672,0.867,54.308,255.000
7066,11,8.681,0.789,54.365,255.000
7067,12,8.788,0.732,55.034,255.000
7068,11,8.758,0.796,54.843,255.000
7069,11,8.245,0.750,51.633,255.000
7070,12,8.281,0.690,51.855,255.000
7071,13,8.264,0.636,51.754,255.000
7072,12,8.052,0.671,50.427,255.000
7073,13,7.988,0.614,50.024,255.000
7074,14,7.926,0.566,49.635,255.000
7075,14,7.862,0.562,49.234,255.000
7076,15,8.641,0.576,54.115,255.000
7077,13,8.661,0.666,54.240,255.000
7078,13,8.612,0.662,53.929,255.000
7079,12,8.759,0.730,54.849,255.000
7080,11,8.716,0.792,54.583,255.000
7081,11,8.703,0.791,54.498,255.000
7082,11,8.807,0.801,55.151,255.000
7083,11,8.689,0.790,54.415,255.000
7084,12,8.462,0.705,52.988,255.000
7085,13,8.497,0.654,53.208,255.000
7086,14,8.170,0.584,51.163,255.000
7087,14,7.876,0.563,49.319,254.879
7088,15,7.832,0.522,49.048,255.000
7089,15,7.876,0.525,49.323,255.000
7090,14,7.950,0.568,49.784,254.055
7091,13,8.014,0.616,50.188,254.429
7092,12,8.253,0.688,51.683,254.406
7093,15,8.354,0.557,52.317,254.818
7094,13,8.528,0.656,53.405,254.519
7095,13,8.605,0.662,53.889,254.633
7096,12,9.017,0.751,56.466,254.604
7097,10,9.339,0.934,58.480,254.588
7098,9,9.382,1.042,58.754,254.896
7099,8,9.499,1.187,59.484,254.950
7100,10,9.088,0.909,56.913,255.000
7101,11,8.866,0.806,55.522,255.000
7102,12,8.763,0.730,54.875,254.700
7103,11,9.154,0.832,57.323,254.879
7104,10,9.309,0.931,58.294,255.000
7105,10,9.269,0.927,58.048,255.000
7106,10,9.160,0.916,57.361,255.000
7107,8,10.149,1.269,63.556,254.420
7108,6,10.392,1.732,65.079,254.880
7109,8,10.210,1.276,63.935,254.960
7110,7,10.283,1.469,64.395,255.000
7111,6,10.657,1.776,66.734,255.000
7112,5,10.608,2.122,66.431,255.000
7113,1,15.378,15.378,96.298,222.850
7114,1,13.493,13.493,84.498,252.826
7115,1,13.524,13.524,84.688,252.807
7116,1,13.598,13.598,85.155,253.592
7117,1,13.867,13.867,86.835,253.328
7118,2,14.058,7.029,88.032,255.000
7119,2,14.150,7.075,88.613,255.000
7120,2,14.164,7.082,88.700,255.000
7121,2,14.165,7.083,88.706,255.000
7122,3,14.142,4.714,88.563,255.000
7123,3,14.232,4.744,89.125,255.000
7124,3,14.220,4.740,89.052,255.000
7125,3,14.216,4.739,89.022,255.000
7126,2,14.179,7.090,88.794,255.000
7127,2,14.202,7.101,88.938,255.000
7128,2,14.242,7.121,89.185,255.000
7129,1,14.404,14.404,90.202,255.000
7130,1,14.444,14.444,90.454,255.000
7131,1,14.543,14.543,91.069,255.000
7132,1,14.968,14.968,93.732,255.000
7133,1,15.023,15.023,94.075,255.000
7134,1,15.105,15.105,94.593,255.000
7135,1,15.121,15.121,94.690,255.000
7136,1,15.179,15.179,95.052,255.000
7137,1,15.628,15.628,97.867,248.651
